Station,subway_line,month,passengers,year,year_month
Cantagalo,Estações da Linha 1,Mai,284980,2013,2013-05-01
Cantagalo,Estações da Linha 1,Jun,303010,2013,2013-06-01
Cantagalo,Estações da Linha 1,Jul,301980,2013,2013-07-01
Cantagalo,Estações da Linha 1,Ago,313070,2013,2013-08-01
Cantagalo,Estações da Linha 1,Set,299870,2013,2013-09-01
Cantagalo,Estações da Linha 1,Out,316620,2013,2013-10-01
Cantagalo,Estações da Linha 1,Nov,310240,2013,2013-11-01
Cantagalo,Estações da Linha 1,Dez,319850,2013,2013-12-01
Ipanema / General Osório,Estações da Linha 1,Jan,878240,2013,2013-01-01
Ipanema / General Osório,Estações da Linha 1,Fev,853280,2013,2013-02-01
Ipanema / General Osório,Estações da Linha 1,Mar,,2013,2013-03-01
Ipanema / General Osório,Estações da Linha 1,Abr,,2013,2013-04-01
Ipanema / General Osório,Estações da Linha 1,Mai,,2013,2013-05-01
Ipanema / General Osório,Estações da Linha 1,Jun,,2013,2013-06-01
Ipanema / General Osório,Estações da Linha 1,Jul,,2013,2013-07-01
Ipanema / General Osório,Estações da Linha 1,Ago,,2013,2013-08-01
Ipanema / General Osório,Estações da Linha 1,Set,,2013,2013-09-01
Ipanema / General Osório,Estações da Linha 1,Out,,2013,2013-10-01
Ipanema / General Osório,Estações da Linha 1,Nov,,2013,2013-11-01
Ipanema / General Osório,Estações da Linha 1,Dez,350840,2013,2013-12-01
Cidade Nova,Estações da Linha 2,Jan,177980,2013,2013-01-01
Cidade Nova,Estações da Linha 2,Fev,172850,2013,2013-02-01
Cidade Nova,Estações da Linha 2,Mar,179710,2013,2013-03-01
Cidade Nova,Estações da Linha 2,Abr,195630,2013,2013-04-01
Cidade Nova,Estações da Linha 2,Mai,191460,2013,2013-05-01
Cidade Nova,Estações da Linha 2,Jun,195940,2013,2013-06-01
Cidade Nova,Estações da Linha 2,Jul,207340,2013,2013-07-01
Cidade Nova,Estações da Linha 2,Ago,223100,2013,2013-08-01
Cidade Nova,Estações da Linha 2,Set,214280,2013,2013-09-01
Cidade Nova,Estações da Linha 2,Out,239930,2013,2013-10-01
Cidade Nova,Estações da Linha 2,Nov,198160,2013,2013-11-01
Cidade Nova,Estações da Linha 2,Dez,184360,2013,2013-12-01
São Cristóvão,Estações da Linha 2,Jan,312470,2013,2013-01-01
São Cristóvão,Estações da Linha 2,Fev,316700,2013,2013-02-01
São Cristóvão,Estações da Linha 2,Mar,397850,2013,2013-03-01
São Cristóvão,Estações da Linha 2,Abr,418950,2013,2013-04-01
São Cristóvão,Estações da Linha 2,Mai,405550,2013,2013-05-01
São Cristóvão,Estações da Linha 2,Jun,445430,2013,2013-06-01
São Cristóvão,Estações da Linha 2,Jul,422730,2013,2013-07-01
São Cristóvão,Estações da Linha 2,Ago,428670,2013,2013-08-01
São Cristóvão,Estações da Linha 2,Set,427000,2013,2013-09-01
São Cristóvão,Estações da Linha 2,Out,443890,2013,2013-10-01
São Cristóvão,Estações da Linha 2,Nov,472650,2013,2013-11-01
São Cristóvão,Estações da Linha 2,Dez,362410,2013,2013-12-01
Maracanã,Estações da Linha 2,Jan,127050,2013,2013-01-01
Maracanã,Estações da Linha 2,Fev,97870,2013,2013-02-01
Maracanã,Estações da Linha 2,Mar,130410,2013,2013-03-01
Maracanã,Estações da Linha 2,Abr,143550,2013,2013-04-01
Maracanã,Estações da Linha 2,Mai,155750,2013,2013-05-01
Maracanã,Estações da Linha 2,Jun,233650,2013,2013-06-01
Maracanã,Estações da Linha 2,Jul,198640,2013,2013-07-01
Maracanã,Estações da Linha 2,Ago,182940,2013,2013-08-01
Maracanã,Estações da Linha 2,Set,206620,2013,2013-09-01
Maracanã,Estações da Linha 2,Out,234570,2013,2013-10-01
Maracanã,Estações da Linha 2,Nov,263680,2013,2013-11-01
Maracanã,Estações da Linha 2,Dez,174590,2013,2013-12-01
Triagem,Estações da Linha 2,Jan,126140,2013,2013-01-01
Triagem,Estações da Linha 2,Fev,123340,2013,2013-02-01
Triagem,Estações da Linha 2,Mar,138710,2013,2013-03-01
Triagem,Estações da Linha 2,Abr,139540,2013,2013-04-01
Triagem,Estações da Linha 2,Mai,140490,2013,2013-05-01
Triagem,Estações da Linha 2,Jun,137560,2013,2013-06-01
Triagem,Estações da Linha 2,Jul,142720,2013,2013-07-01
Triagem,Estações da Linha 2,Ago,156640,2013,2013-08-01
Triagem,Estações da Linha 2,Set,154410,2013,2013-09-01
Triagem,Estações da Linha 2,Out,167230,2013,2013-10-01
Triagem,Estações da Linha 2,Nov,157400,2013,2013-11-01
Triagem,Estações da Linha 2,Dez,150140,2013,2013-12-01
Maria da Graça,Estações da Linha 2,Jan,177450,2013,2013-01-01
Maria da Graça,Estações da Linha 2,Fev,192690,2013,2013-02-01
Maria da Graça,Estações da Linha 2,Mar,195100,2013,2013-03-01
Maria da Graça,Estações da Linha 2,Abr,201530,2013,2013-04-01
Maria da Graça,Estações da Linha 2,Mai,207170,2013,2013-05-01
Maria da Graça,Estações da Linha 2,Jun,203430,2013,2013-06-01
Maria da Graça,Estações da Linha 2,Jul,213280,2013,2013-07-01
Maria da Graça,Estações da Linha 2,Ago,221810,2013,2013-08-01
Maria da Graça,Estações da Linha 2,Set,219310,2013,2013-09-01
Maria da Graça,Estações da Linha 2,Out,233090,2013,2013-10-01
Maria da Graça,Estações da Linha 2,Nov,225160,2013,2013-11-01
Maria da Graça,Estações da Linha 2,Dez,217500,2013,2013-12-01
Del Castilho,Estações da Linha 2,Jan,448840,2013,2013-01-01
Del Castilho,Estações da Linha 2,Fev,443570,2013,2013-02-01
Del Castilho,Estações da Linha 2,Mar,502400,2013,2013-03-01
Del Castilho,Estações da Linha 2,Abr,525030,2013,2013-04-01
Del Castilho,Estações da Linha 2,Mai,542000,2013,2013-05-01
Del Castilho,Estações da Linha 2,Jun,554740,2013,2013-06-01
Del Castilho,Estações da Linha 2,Jul,560070,2013,2013-07-01
Del Castilho,Estações da Linha 2,Ago,593970,2013,2013-08-01
Del Castilho,Estações da Linha 2,Set,584750,2013,2013-09-01
Del Castilho,Estações da Linha 2,Out,625990,2013,2013-10-01
Del Castilho,Estações da Linha 2,Nov,614920,2013,2013-11-01
Del Castilho,Estações da Linha 2,Dez,629290,2013,2013-12-01
Inhaúma,Estações da Linha 2,Jan,133250,2013,2013-01-01
Inhaúma,Estações da Linha 2,Fev,135440,2013,2013-02-01
Inhaúma,Estações da Linha 2,Mar,144180,2013,2013-03-01
Inhaúma,Estações da Linha 2,Abr,144040,2013,2013-04-01
Inhaúma,Estações da Linha 2,Mai,147540,2013,2013-05-01
Inhaúma,Estações da Linha 2,Jun,144390,2013,2013-06-01
Inhaúma,Estações da Linha 2,Jul,149090,2013,2013-07-01
Inhaúma,Estações da Linha 2,Ago,156890,2013,2013-08-01
Inhaúma,Estações da Linha 2,Set,154040,2013,2013-09-01
Inhaúma,Estações da Linha 2,Out,161700,2013,2013-10-01
Inhaúma,Estações da Linha 2,Nov,158300,2013,2013-11-01
Inhaúma,Estações da Linha 2,Dez,153860,2013,2013-12-01
Engenho da Rainha,Estações da Linha 2,Jan,130660,2013,2013-01-01
Engenho da Rainha,Estações da Linha 2,Fev,126300,2013,2013-02-01
Engenho da Rainha,Estações da Linha 2,Mar,136890,2013,2013-03-01
Engenho da Rainha,Estações da Linha 2,Abr,138920,2013,2013-04-01
Engenho da Rainha,Estações da Linha 2,Mai,140920,2013,2013-05-01
Engenho da Rainha,Estações da Linha 2,Jun,139420,2013,2013-06-01
Engenho da Rainha,Estações da Linha 2,Jul,145050,2013,2013-07-01
Engenho da Rainha,Estações da Linha 2,Ago,151750,2013,2013-08-01
Engenho da Rainha,Estações da Linha 2,Set,148550,2013,2013-09-01
Engenho da Rainha,Estações da Linha 2,Out,158090,2013,2013-10-01
Engenho da Rainha,Estações da Linha 2,Nov,151070,2013,2013-11-01
Engenho da Rainha,Estações da Linha 2,Dez,148990,2013,2013-12-01
Tomás Coelho,Estações da Linha 2,Jan,59120,2013,2013-01-01
Tomás Coelho,Estações da Linha 2,Fev,55530,2013,2013-02-01
Tomás Coelho,Estações da Linha 2,Mar,62850,2013,2013-03-01
Tomás Coelho,Estações da Linha 2,Abr,63110,2013,2013-04-01
Tomás Coelho,Estações da Linha 2,Mai,64700,2013,2013-05-01
Tomás Coelho,Estações da Linha 2,Jun,62810,2013,2013-06-01
Tomás Coelho,Estações da Linha 2,Jul,63980,2013,2013-07-01
Tomás Coelho,Estações da Linha 2,Ago,66950,2013,2013-08-01
Tomás Coelho,Estações da Linha 2,Set,66270,2013,2013-09-01
Tomás Coelho,Estações da Linha 2,Out,68330,2013,2013-10-01
Tomás Coelho,Estações da Linha 2,Nov,65690,2013,2013-11-01
Tomás Coelho,Estações da Linha 2,Dez,65230,2013,2013-12-01
Vicente de Carvalho,Estações da Linha 2,Jan,332680,2013,2013-01-01
Vicente de Carvalho,Estações da Linha 2,Fev,325430,2013,2013-02-01
Vicente de Carvalho,Estações da Linha 2,Mar,345040,2013,2013-03-01
Vicente de Carvalho,Estações da Linha 2,Abr,350390,2013,2013-04-01
Vicente de Carvalho,Estações da Linha 2,Mai,348060,2013,2013-05-01
Vicente de Carvalho,Estações da Linha 2,Jun,337370,2013,2013-06-01
Vicente de Carvalho,Estações da Linha 2,Jul,357310,2013,2013-07-01
Vicente de Carvalho,Estações da Linha 2,Ago,363000,2013,2013-08-01
Vicente de Carvalho,Estações da Linha 2,Set,356480,2013,2013-09-01
Vicente de Carvalho,Estações da Linha 2,Out,377870,2013,2013-10-01
Vicente de Carvalho,Estações da Linha 2,Nov,367630,2013,2013-11-01
Vicente de Carvalho,Estações da Linha 2,Dez,351420,2013,2013-12-01
Irajá,Estações da Linha 2,Jan,273600,2013,2013-01-01
Irajá,Estações da Linha 2,Fev,269020,2013,2013-02-01
Irajá,Estações da Linha 2,Mar,285480,2013,2013-03-01
Irajá,Estações da Linha 2,Abr,299190,2013,2013-04-01
Irajá,Estações da Linha 2,Mai,307490,2013,2013-05-01
Irajá,Estações da Linha 2,Jun,300430,2013,2013-06-01
Irajá,Estações da Linha 2,Jul,328250,2013,2013-07-01
Irajá,Estações da Linha 2,Ago,330250,2013,2013-08-01
Irajá,Estações da Linha 2,Set,323680,2013,2013-09-01
Irajá,Estações da Linha 2,Out,343230,2013,2013-10-01
Irajá,Estações da Linha 2,Nov,334560,2013,2013-11-01
Irajá,Estações da Linha 2,Dez,329030,2013,2013-12-01
Colégio,Estações da Linha 2,Jan,192420,2013,2013-01-01
Colégio,Estações da Linha 2,Fev,184660,2013,2013-02-01
Colégio,Estações da Linha 2,Mar,198460,2013,2013-03-01
Colégio,Estações da Linha 2,Abr,202510,2013,2013-04-01
Colégio,Estações da Linha 2,Mai,205980,2013,2013-05-01
Colégio,Estações da Linha 2,Jun,201520,2013,2013-06-01
Colégio,Estações da Linha 2,Jul,213590,2013,2013-07-01
Colégio,Estações da Linha 2,Ago,219810,2013,2013-08-01
Colégio,Estações da Linha 2,Set,216530,2013,2013-09-01
Colégio,Estações da Linha 2,Out,227370,2013,2013-10-01
Colégio,Estações da Linha 2,Nov,213930,2013,2013-11-01
Colégio,Estações da Linha 2,Dez,203960,2013,2013-12-01
Coelho Neto,Estações da Linha 2,Jan,306400,2013,2013-01-01
Coelho Neto,Estações da Linha 2,Fev,301380,2013,2013-02-01
Coelho Neto,Estações da Linha 2,Mar,322590,2013,2013-03-01
Coelho Neto,Estações da Linha 2,Abr,332590,2013,2013-04-01
Coelho Neto,Estações da Linha 2,Mai,336920,2013,2013-05-01
Coelho Neto,Estações da Linha 2,Jun,335060,2013,2013-06-01
Coelho Neto,Estações da Linha 2,Jul,364860,2013,2013-07-01
Coelho Neto,Estações da Linha 2,Ago,369540,2013,2013-08-01
Coelho Neto,Estações da Linha 2,Set,368620,2013,2013-09-01
Coelho Neto,Estações da Linha 2,Out,389480,2013,2013-10-01
Coelho Neto,Estações da Linha 2,Nov,381450,2013,2013-11-01
Coelho Neto,Estações da Linha 2,Dez,361020,2013,2013-12-01
Acari/Fazenda Botafogo,Estações da Linha 2,Jan,125720,2013,2013-01-01
Acari/Fazenda Botafogo,Estações da Linha 2,Fev,117490,2013,2013-02-01
Acari/Fazenda Botafogo,Estações da Linha 2,Mar,131400,2013,2013-03-01
Acari/Fazenda Botafogo,Estações da Linha 2,Abr,129390,2013,2013-04-01
Acari/Fazenda Botafogo,Estações da Linha 2,Mai,129970,2013,2013-05-01
Acari/Fazenda Botafogo,Estações da Linha 2,Jun,127540,2013,2013-06-01
Acari/Fazenda Botafogo,Estações da Linha 2,Jul,131360,2013,2013-07-01
Acari/Fazenda Botafogo,Estações da Linha 2,Ago,138090,2013,2013-08-01
Acari/Fazenda Botafogo,Estações da Linha 2,Set,135730,2013,2013-09-01
Acari/Fazenda Botafogo,Estações da Linha 2,Out,142590,2013,2013-10-01
Acari/Fazenda Botafogo,Estações da Linha 2,Nov,135560,2013,2013-11-01
Acari/Fazenda Botafogo,Estações da Linha 2,Dez,129930,2013,2013-12-01
Engenheiro Rubens Paiva,Estações da Linha 2,Jan,183460,2013,2013-01-01
Engenheiro Rubens Paiva,Estações da Linha 2,Fev,171230,2013,2013-02-01
Engenheiro Rubens Paiva,Estações da Linha 2,Mar,187380,2013,2013-03-01
Engenheiro Rubens Paiva,Estações da Linha 2,Abr,188290,2013,2013-04-01
Engenheiro Rubens Paiva,Estações da Linha 2,Mai,190770,2013,2013-05-01
Engenheiro Rubens Paiva,Estações da Linha 2,Jun,184620,2013,2013-06-01
Engenheiro Rubens Paiva,Estações da Linha 2,Jul,188770,2013,2013-07-01
Engenheiro Rubens Paiva,Estações da Linha 2,Ago,201740,2013,2013-08-01
Engenheiro Rubens Paiva,Estações da Linha 2,Set,198130,2013,2013-09-01
Engenheiro Rubens Paiva,Estações da Linha 2,Out,208410,2013,2013-10-01
Engenheiro Rubens Paiva,Estações da Linha 2,Nov,197850,2013,2013-11-01
Engenheiro Rubens Paiva,Estações da Linha 2,Dez,192850,2013,2013-12-01
Pavuna,Estações da Linha 2,Jan,1050250,2013,2013-01-01
Pavuna,Estações da Linha 2,Fev,1018390,2013,2013-02-01
Pavuna,Estações da Linha 2,Mar,1097900,2013,2013-03-01
Pavuna,Estações da Linha 2,Abr,1114280,2013,2013-04-01
Pavuna,Estações da Linha 2,Mai,1126570,2013,2013-05-01
Pavuna,Estações da Linha 2,Jun,1099960,2013,2013-06-01
Pavuna,Estações da Linha 2,Jul,1148370,2013,2013-07-01
Pavuna,Estações da Linha 2,Ago,1206580,2013,2013-08-01
Pavuna,Estações da Linha 2,Set,1194960,2013,2013-09-01
Pavuna,Estações da Linha 2,Out,1264150,2013,2013-10-01
Pavuna,Estações da Linha 2,Nov,1216830,2013,2013-11-01
Pavuna,Estações da Linha 2,Dez,1154360,2013,2013-12-01
Uruguai,Estações da Linha 1,Jan,,2014,2014-01-01
Uruguai,Estações da Linha 1,Fev,,2014,2014-02-01
Uruguai,Estações da Linha 1,Mar,278230,2014,2014-03-01
Uruguai,Estações da Linha 1,Abr,513830,2014,2014-04-01
Uruguai,Estações da Linha 1,Mai,581570,2014,2014-05-01
Uruguai,Estações da Linha 1,Jun,524710,2014,2014-06-01
Uruguai,Estações da Linha 1,Jul,591010,2014,2014-07-01
Uruguai,Estações da Linha 1,Ago,586750,2014,2014-08-01
Uruguai,Estações da Linha 1,Set,602640,2014,2014-09-01
Uruguai,Estações da Linha 1,Out,627030,2014,2014-10-01
Uruguai,Estações da Linha 1,Nov,556560,2014,2014-11-01
Uruguai,Estações da Linha 1,Dez,575540,2014,2014-12-01
Saens Peña,Estações da Linha 1,Jan,1109920,2014,2014-01-01
Saens Peña,Estações da Linha 1,Fev,1161740,2014,2014-02-01
Saens Peña,Estações da Linha 1,Mar,997230,2014,2014-03-01
Saens Peña,Estações da Linha 1,Abr,768440,2014,2014-04-01
Saens Peña,Estações da Linha 1,Mai,826810,2014,2014-05-01
Saens Peña,Estações da Linha 1,Jun,728720,2014,2014-06-01
Saens Peña,Estações da Linha 1,Jul,820610,2014,2014-07-01
Saens Peña,Estações da Linha 1,Ago,802950,2014,2014-08-01
Saens Peña,Estações da Linha 1,Set,808880,2014,2014-09-01
Saens Peña,Estações da Linha 1,Out,831060,2014,2014-10-01
Saens Peña,Estações da Linha 1,Nov,741870,2014,2014-11-01
Saens Peña,Estações da Linha 1,Dez,796730,2014,2014-12-01
São Francisco Xavier,Estações da Linha 1,Jan,251770,2014,2014-01-01
São Francisco Xavier,Estações da Linha 1,Fev,293060,2014,2014-02-01
São Francisco Xavier,Estações da Linha 1,Mar,303060,2014,2014-03-01
São Francisco Xavier,Estações da Linha 1,Abr,276480,2014,2014-04-01
São Francisco Xavier,Estações da Linha 1,Mai,292100,2014,2014-05-01
São Francisco Xavier,Estações da Linha 1,Jun,299640,2014,2014-06-01
São Francisco Xavier,Estações da Linha 1,Jul,310070,2014,2014-07-01
São Francisco Xavier,Estações da Linha 1,Ago,289210,2014,2014-08-01
São Francisco Xavier,Estações da Linha 1,Set,292290,2014,2014-09-01
São Francisco Xavier,Estações da Linha 1,Out,299860,2014,2014-10-01
São Francisco Xavier,Estações da Linha 1,Nov,265070,2014,2014-11-01
São Francisco Xavier,Estações da Linha 1,Dez,273710,2014,2014-12-01
Afonso Pena,Estações da Linha 1,Jan,263740,2014,2014-01-01
Afonso Pena,Estações da Linha 1,Fev,303910,2014,2014-02-01
Afonso Pena,Estações da Linha 1,Mar,313460,2014,2014-03-01
Afonso Pena,Estações da Linha 1,Abr,292440,2014,2014-04-01
Afonso Pena,Estações da Linha 1,Mai,330950,2014,2014-05-01
Afonso Pena,Estações da Linha 1,Jun,293710,2014,2014-06-01
Afonso Pena,Estações da Linha 1,Jul,322460,2014,2014-07-01
Afonso Pena,Estações da Linha 1,Ago,323130,2014,2014-08-01
Afonso Pena,Estações da Linha 1,Set,328970,2014,2014-09-01
Afonso Pena,Estações da Linha 1,Out,337200,2014,2014-10-01
Afonso Pena,Estações da Linha 1,Nov,299100,2014,2014-11-01
Afonso Pena,Estações da Linha 1,Dez,297530,2014,2014-12-01
Estácio,Estações da Linha 1,Jan,215700,2014,2014-01-01
Estácio,Estações da Linha 1,Fev,238740,2014,2014-02-01
Estácio,Estações da Linha 1,Mar,257180,2014,2014-03-01
Estácio,Estações da Linha 1,Abr,250320,2014,2014-04-01
Estácio,Estações da Linha 1,Mai,277330,2014,2014-05-01
Estácio,Estações da Linha 1,Jun,233830,2014,2014-06-01
Estácio,Estações da Linha 1,Jul,266800,2014,2014-07-01
Estácio,Estações da Linha 1,Ago,270120,2014,2014-08-01
Estácio,Estações da Linha 1,Set,263840,2014,2014-09-01
Estácio,Estações da Linha 1,Out,277770,2014,2014-10-01
Estácio,Estações da Linha 1,Nov,259070,2014,2014-11-01
Estácio,Estações da Linha 1,Dez,269490,2014,2014-12-01
Praça Onze,Estações da Linha 1,Jan,155590,2014,2014-01-01
Praça Onze,Estações da Linha 1,Fev,199100,2014,2014-02-01
Praça Onze,Estações da Linha 1,Mar,248750,2014,2014-03-01
Praça Onze,Estações da Linha 1,Abr,201360,2014,2014-04-01
Praça Onze,Estações da Linha 1,Mai,223540,2014,2014-05-01
Praça Onze,Estações da Linha 1,Jun,191920,2014,2014-06-01
Praça Onze,Estações da Linha 1,Jul,217940,2014,2014-07-01
Praça Onze,Estações da Linha 1,Ago,237310,2014,2014-08-01
Praça Onze,Estações da Linha 1,Set,256610,2014,2014-09-01
Praça Onze,Estações da Linha 1,Out,262120,2014,2014-10-01
Praça Onze,Estações da Linha 1,Nov,241790,2014,2014-11-01
Praça Onze,Estações da Linha 1,Dez,228660,2014,2014-12-01
Central,Estações da Linha 1,Jan,1404620,2014,2014-01-01
Central,Estações da Linha 1,Fev,1624340,2014,2014-02-01
Central,Estações da Linha 1,Mar,1694130,2014,2014-03-01
Central,Estações da Linha 1,Abr,1628800,2014,2014-04-01
Central,Estações da Linha 1,Mai,1856830,2014,2014-05-01
Central,Estações da Linha 1,Jun,1626910,2014,2014-06-01
Central,Estações da Linha 1,Jul,1849690,2014,2014-07-01
Central,Estações da Linha 1,Ago,1811610,2014,2014-08-01
Central,Estações da Linha 1,Set,1871860,2014,2014-09-01
Central,Estações da Linha 1,Out,1921820,2014,2014-10-01
Central,Estações da Linha 1,Nov,1741350,2014,2014-11-01
Central,Estações da Linha 1,Dez,1888810,2014,2014-12-01
Presidente Vargas,Estações da Linha 1,Jan,192790,2014,2014-01-01
Presidente Vargas,Estações da Linha 1,Fev,226930,2014,2014-02-01
Presidente Vargas,Estações da Linha 1,Mar,206720,2014,2014-03-01
Presidente Vargas,Estações da Linha 1,Abr,222270,2014,2014-04-01
Presidente Vargas,Estações da Linha 1,Mai,241520,2014,2014-05-01
Presidente Vargas,Estações da Linha 1,Jun,210310,2014,2014-06-01
Presidente Vargas,Estações da Linha 1,Jul,242610,2014,2014-07-01
Presidente Vargas,Estações da Linha 1,Ago,240630,2014,2014-08-01
Presidente Vargas,Estações da Linha 1,Set,254350,2014,2014-09-01
Presidente Vargas,Estações da Linha 1,Out,258490,2014,2014-10-01
Presidente Vargas,Estações da Linha 1,Nov,231470,2014,2014-11-01
Presidente Vargas,Estações da Linha 1,Dez,244240,2014,2014-12-01
